1x,1y,2x,2y,3x,3y,4x,4y,5x,5y,6x,6y,7x,7y,8x,8y,9x,9y,10x,10y,11x,11y,12x,12y,13x,13y,14x,14y,15x,15y,16x,16y,17x,17y,18x,18y,19x,19y,20x,20y,21x,21y,gesture
0.0,0.9493125147051331,0.26325683004972683,1.0,0.5364871972453488,0.9484451209638651,0.7270326644402894,0.852555563544893,0.8930079661155038,0.7948039327152447,0.5658877465196877,0.6081671875553366,0.775290323965264,0.46658062592117183,0.9013322155675467,0.3689993350612608,1.0,0.284286657344183,0.43884428008414167,0.5041363760125355,0.6308965340750567,0.30181823783090456,0.741010263217772,0.17489744836624116,0.8248729061852815,0.07025617849170329,0.28496726395326377,0.45448793246348596,0.42993771968252714,0.2405434985651073,0.5120430550036175,0.10745979450091307,0.5809509356490967,0.0,0.10349765961855123,0.44781626050144574,0.12863192933501513,0.2551404600229651,0.14056203127147113,0.12554684787914971,0.1602774526047201,0.006435379766001915,stop
0.0,0.9548783629930401,0.26257978016325717,1.0,0.5411940849435251,0.9449382485177618,0.7338988567954177,0.8484548287072465,0.9022571266057531,0.791948546418779,0.5686104041840865,0.6061279673727968,0.780368143149735,0.4615662943990401,0.9040594287848065,0.36486935172197477,1.0,0.2801947187120341,0.44089718410456497,0.504199398789814,0.636824365213464,0.30238146182098136,0.7486654578461376,0.1763410350353648,0.8328115004977626,0.07247210423501961,0.28718223648684466,0.45443165068012586,0.4302372908638518,0.24136815502795528,0.5143449301595139,0.10877335911433594,0.5845585212501804,0.003006682280815652,0.10586150626337287,0.4461747807776134,0.128128252092702,0.25165084048901154,0.1393514796680275,0.12044299618165304,0.1590876383989028,0.0,stop
0.0,0.9594762188766325,0.26330589658366926,1.0,0.5358333679896536,0.9448920610678513,0.7263823725793411,0.8511776423034066,0.8958821402756875,0.7964322614350205,0.5651431748268055,0.6018369481884005,0.7789024398644806,0.46235711133192836,0.9038430755013664,0.3665636842993356,1.0,0.28077233735179075,0.43998454880915355,0.500037940649929,0.6350309317226266,0.29968337609204465,0.7441598147081764,0.17412490746028456,0.8242520932204839,0.07062670986284614,0.2873003508920537,0.4510110201436348,0.4322823240775019,0.23932448921370758,0.5143778484624968,0.11030379376096099,0.5812437443215726,0.0079544251085774,0.10403881780020048,0.4441454093460425,0.12591184605756078,0.24936127960954194,0.13844981386366773,0.11867588271867369,0.1593292815629992,0.0,stop
0.0,0.9537570140066032,0.25735270973094776,1.0,0.5306630422851683,0.9473471088926476,0.7232311769985214,0.8508346555131635,0.8931970006844141,0.7951529483375219,0.5628192049174506,0.6027749474507224,0.7782639610787916,0.4609819208790857,0.9034598826810953,0.3642023933751491,1.0,0.277137868455872,0.4403243178457744,0.49984678711089553,0.6380409938209031,0.29798774940135353,0.7466810355959891,0.16910181300762608,0.8266807087236969,0.06209419789505229,0.28896317723096393,0.4504316416053179,0.43266561933017816,0.2369502443113369,0.5102684307547279,0.1047189128399338,0.5736703561535929,0.0,0.10587252303440794,0.4437368153829146,0.12763666893728573,0.2522674971547304,0.13961018259651206,0.12396174539971916,0.16103817464826928,0.007088658077705768,stop
0.0,0.9541442501390829,0.260962705186705,1.0,0.5382903086481279,0.9430678667484822,0.7306867013651698,0.8473967829494298,0.8977026219978137,0.7960976885006174,0.5651314078176165,0.6053813861860778,0.7792080848646621,0.46291430990972,0.9038226697426947,0.36711515110934373,1.0,0.2819630512100889,0.43963943377099474,0.5012231822159287,0.6393928491263383,0.3002571110362524,0.7488449701351394,0.17459876375903333,0.8280493477216243,0.07137244832230227,0.2869477371017107,0.4522126668123502,0.43535641326711283,0.23862445564198648,0.5153025503642856,0.10598385375606166,0.5795651788123583,0.0,0.10352407178262951,0.4486471693257671,0.13009917880749625,0.2578281683220837,0.14191197503522926,0.12949764512219855,0.1607181058604167,0.011897407589866535,stop
0.0,0.9530446049281023,0.26405156898960125,1.0,0.5361324476719304,0.9462591620665542,0.7266912858334219,0.8503561956056204,0.8934336313291111,0.7968361530322604,0.5598057927623035,0.6077024085010229,0.7765448214853531,0.4683338054506847,0.9027391303668945,0.3723301638326662,1.0,0.2881075228240931,0.4405722236182721,0.5045917907783313,0.6405724553138551,0.30688723454062394,0.7499352889347176,0.17939698278122365,0.8290617482328301,0.07515394203770533,0.2916692795380514,0.45464135682763235,0.43997112468612176,0.2402158174283312,0.5204294306378222,0.10611014150724447,0.5854785699970237,0.0,0.11089086599095169,0.4482653889975163,0.13535192569502505,0.2587180922477996,0.14807075398829947,0.1286629762060382,0.16770015488849727,0.011097601334406867,stop
0.0,0.9509334706770979,0.2595302137098375,1.0,0.5376791609786397,0.9501605347755769,0.7323260213626848,0.8542844187841405,0.8982684300825365,0.7976346426174248,0.5684016561495034,0.6076970559026174,0.7811755125923495,0.4677425317441895,0.9045263347028593,0.37004259132073586,1.0,0.2832725203243036,0.44800355874768316,0.5037162411097282,0.6405725832246721,0.3060582859307056,0.7485729563772444,0.18111031167159616,0.8289259435125795,0.07747472146267086,0.2985701017400688,0.45333790866455237,0.44674411882249765,0.2400508550831318,0.5290542572039094,0.10707783956179426,0.5972084948003109,0.0,0.11858732755066831,0.44696429959081047,0.1413099395066887,0.2538128738151648,0.15308134336125878,0.12371243364281785,0.1730432062084909,0.004666221707741959,stop
0.0,0.9476536807009851,0.25985349824736875,1.0,0.541379216845302,0.9455752457706779,0.7401025847305495,0.8476815275709213,0.9087037048309278,0.7932814701131263,0.5706731282205502,0.6061225312678769,0.7814652760984702,0.4621601988846132,0.9046188684127799,0.36586017847197544,1.0,0.2828465801271632,0.4465381690485405,0.5023957758440374,0.6398587874062481,0.30214616204610234,0.7490877156744581,0.1781439872181607,0.8307145188819802,0.07653082182287374,0.2961590413955411,0.45082872788945927,0.44306424708189496,0.23697056296038688,0.5252271096104982,0.10558071434151603,0.5940615332312762,0.0,0.11666619798367041,0.44134623865649564,0.14015179392986266,0.2475427972369857,0.15078026663820027,0.11874321153792844,0.17039276356136765,0.0005360837472562643,stop
0.0,0.9467745300066216,0.256019792677937,1.0,0.5336007843519582,0.9492657905294241,0.7295731305004697,0.8511121955664119,0.8972979360675397,0.7952080620880526,0.5645727885787944,0.6086861462265561,0.776177823470922,0.4661152728871073,0.9015929086981849,0.36944026836608973,1.0,0.28529797891268677,0.44665687135865195,0.5049586697595096,0.6379588500859168,0.3077362340535538,0.7450875971594367,0.18237904842454683,0.8247555954279593,0.07937446153197694,0.30016577374445197,0.4524619890634912,0.4443928986017015,0.24049605122398113,0.5240354077127116,0.10762255554289377,0.5892576987049674,0.0009638948317291766,0.12317114674975801,0.4410041593361821,0.14645311182693438,0.24808795344733744,0.15729612008904145,0.11851735610134197,0.17560834411870171,0.0,stop
0.0,0.9469497236453169,0.25563142186241133,1.0,0.5328812250628541,0.9501275344040212,0.7270132114224326,0.8522670805266003,0.8932370862904733,0.797858239308821,0.5615651218171103,0.6105775664708476,0.7764988448447755,0.46656213987481787,0.9020933504550883,0.3668015353750048,1.0,0.2792645246352355,0.44469970731917474,0.505724659830524,0.6399219036906717,0.30646399577848654,0.7484012089443861,0.18041436799416624,0.8287348549073557,0.0761521293140542,0.3002250923499184,0.4516829039809377,0.44763259260547494,0.2391264523112323,0.5306670108013597,0.10860161922402913,0.5988228735803518,0.002962255184676302,0.12628318671953653,0.4392187534999226,0.1531204556569948,0.24608787573186258,0.16609798639208814,0.11759441756116096,0.18554701482504787,0.0,stop
0.0,0.9462234347346369,0.25527949426572266,1.0,0.5315402171732131,0.9511803877782,0.7248675510925542,0.85290109766183,0.8902969132676622,0.7974522338291979,0.5590026641060674,0.6083505456813855,0.7738195048234173,0.46630581271068827,0.8999895298879897,0.3675593000526276,1.0,0.2813740127240992,0.439870206440353,0.5032513177225041,0.6343091437916615,0.30524198546339737,0.7441766471118415,0.18109756531209806,0.8276955960240645,0.07874077746643719,0.2926978532687451,0.4507181181256439,0.4368730871145168,0.23726155013746172,0.5189268174999762,0.10615324086585645,0.5885582377089643,0.0,0.11719399405711665,0.44061327181252374,0.1423766039574635,0.24853889770531376,0.15326761048953944,0.11978117881809333,0.1720565847848173,0.001979187197873763,stop
0.0,0.9458422828796893,0.26172283381231864,1.0,0.539940673193191,0.9496425686269948,0.7361240936817103,0.8520646247637818,0.9073710586549238,0.7946462414250925,0.5679646415887925,0.603660676944838,0.7780493861894792,0.4625747040539995,0.9025639723466591,0.3650986995942774,1.0,0.27868743128361806,0.4449084934028002,0.500062032155669,0.6412467059707185,0.3032235737152798,0.7514200700525572,0.17886688393875597,0.8340595390872854,0.07473790701034362,0.29262152676384506,0.44977870971467937,0.4369682894611885,0.23891324988460497,0.5195396052903545,0.11017043976645986,0.5884086734349266,0.00600681738779391,0.11050194175694089,0.4417526933588571,0.13491074316957097,0.24680626321273821,0.14554741700874463,0.11807841435032934,0.16386453052242836,0.0,stop
0.0,0.9519363398038323,0.263979310386133,1.0,0.5397106040615646,0.949621533755947,0.7354648539382006,0.852627802264864,0.90768732261198,0.795035766126823,0.5696474638493633,0.6067121043298841,0.7811445880303927,0.4684961789793493,0.9052981072960298,0.3700250795903945,1.0,0.28169773147492383,0.4463497010892268,0.5017881800973643,0.6419182832732696,0.3051839990546865,0.7504683058954923,0.17916227653903166,0.8310346847349384,0.07240822771147033,0.29315334902795503,0.4501427312236987,0.4339992973254412,0.23851206802217143,0.5129909014709572,0.1079503664983332,0.577594934408751,0.0029207762174887535,0.1090905805571919,0.4409177190979831,0.13176183413286843,0.2475106619188904,0.14201436554283742,0.11811431677747083,0.16027192551203018,0.0,stop
0.0,0.9545001831876555,0.26220171384314567,1.0,0.5376903933035652,0.9494905797135929,0.7326051203159826,0.855314043911112,0.9005249106128261,0.7955344083514538,0.5658350380587731,0.60505686747523,0.7777286876683945,0.4638744744258931,0.9028073967236228,0.3652114746844176,1.0,0.278851072401154,0.4399139100904448,0.500080666010046,0.6346347583675349,0.3009797605396344,0.7431082279850747,0.17617723048813563,0.824662435806353,0.0731091941170593,0.28596598422575686,0.44766406397452185,0.42802172910459435,0.2369311388879637,0.5059261008915974,0.10728262128053723,0.5705172962065244,0.003786702955268905,0.10159123345834993,0.43779654592141803,0.12202550142793066,0.24549042745372332,0.13228241063985285,0.11692511193479471,0.15251209115910927,0.0,stop
0.0,0.9511669109164634,0.2616003708896388,1.0,0.5375687484386913,0.9484232998173899,0.7366569645148612,0.8542273772126802,0.9065450466541409,0.8002066818267081,0.5664048482550367,0.6081634576787802,0.7803238693277198,0.46824871788626554,0.904502732849609,0.3693103109052658,1.0,0.28238424916199595,0.44521769626921476,0.5019012260780968,0.6421375749936734,0.3035448748505795,0.7505020599103127,0.17633774606730412,0.8295344879355085,0.07209406268969162,0.29374471596184343,0.4477042786048249,0.4378885980322832,0.23411850707016965,0.5150787835340623,0.10532406565358621,0.576687515307945,0.0040517735761681365,0.11101311539973163,0.4361791887785749,0.1302643056560263,0.24326552225119338,0.13949708162420044,0.11526083063066425,0.15719830430689286,0.0,stop
0.0,0.9506224949480333,0.26439175375426954,1.0,0.539021621443335,0.9486887065166891,0.7380850874157312,0.8523721890084686,0.9094996924818213,0.7962147950257343,0.5627654150443632,0.6108897390440526,0.7759402024953341,0.46990118360180455,0.9018415044261071,0.37016580694741613,1.0,0.28227153223850276,0.44004477930324537,0.5039186382824908,0.6372740624678019,0.3041823147517427,0.7461538783592264,0.17598777474586697,0.8276197990854002,0.06959836745805831,0.28781756242802836,0.4488197122627034,0.4350155321443039,0.23784320375679868,0.5153992421257119,0.10732411406212437,0.5808210158423686,0.0034118052350315528,0.10412249996604689,0.43572314123245554,0.12621530438785503,0.2440629740140904,0.13782134577470634,0.11582147148272132,0.1575481033894191,0.0,stop
0.0,0.9500544632688583,0.2633725926529679,1.0,0.539529199103049,0.9474105856240504,0.7400398827261695,0.8532387755575846,0.9136455024990549,0.8002641587802263,0.5654698433587859,0.6065100859613252,0.7781508701924359,0.4641906472017329,0.9025846496106105,0.36382029697349605,1.0,0.27539904481762517,0.4424186705516669,0.5007544077083733,0.6345372725490043,0.3014500745948012,0.7418346614747046,0.17454420207097177,0.8224899081288389,0.07003760112278613,0.2902520168067955,0.4476457079286752,0.4319131235333316,0.236654908961267,0.5136626703912022,0.10719891512348771,0.5819116682384361,0.004609453042485166,0.10729988662972409,0.4369587583456015,0.12643423644703744,0.2450022755310288,0.1386410257468938,0.11617058182036757,0.16003702107098797,0.0,stop
0.0,0.9513368274713838,0.26121851235007965,1.0,0.5374818369177904,0.9477909670523221,0.7356417397908964,0.854540742507616,0.9058826602394278,0.8003754866193449,0.5667305084785538,0.6084954244433015,0.7793137428657515,0.46439140305665233,0.9032266490435921,0.36384692777701344,1.0,0.2746946004704154,0.44050125770512105,0.5015594484609347,0.6352467408994809,0.2989025101707784,0.7432244981959102,0.17183810991735574,0.8232044018505861,0.06799465117907637,0.2862802752472837,0.4493631768014257,0.42728201316894243,0.23657466455112866,0.509842832009307,0.10758318280621489,0.5769307097481049,0.006596506670376117,0.10216358135321174,0.4412349981058058,0.12399759325450088,0.24644529873826415,0.13595449018532899,0.11668153684764819,0.1557380034889035,0.0,stop
0.0,0.9487618386251282,0.2609556111898582,1.0,0.5379040390094639,0.9463132780815477,0.7347677574671666,0.8514955650320154,0.9037004992769586,0.7959048586908787,0.5648876984784428,0.6066856116842058,0.7794836236748502,0.46226791062347616,0.9041645957206585,0.3608891221173851,1.0,0.27141918975506013,0.43947161730144996,0.4995270518950055,0.6374690892132859,0.29626725327133024,0.7463681231808913,0.16847633240174578,0.8255244862519866,0.06386983817910408,0.28585277977202206,0.44741411432593337,0.42828513398253654,0.23335963080583805,0.5087065638250219,0.10271959130374927,0.5729889324554568,0.0,0.10215669851321417,0.4395222055739296,0.12471359583724512,0.24551480350428637,0.13547786184284535,0.11673118691432349,0.15239564988842458,0.0013380722970520499,stop
0.0,0.9509284115230152,0.2631408801718199,1.0,0.5397128905458524,0.9486563964558343,0.7349532965919682,0.8543471973030458,0.9066259067147546,0.8016260338128928,0.5616882116951007,0.6092232508801836,0.7763986708270859,0.4673987745215545,0.9025417392713863,0.36663649378164465,1.0,0.2772828020587835,0.43958382299307047,0.5028775788371131,0.6366564006970054,0.29895343162857063,0.7456696519025814,0.17169144155800037,0.8262359687158083,0.06665014619191416,0.2883620375248207,0.45073007057661113,0.43045771366049357,0.23650870404654264,0.511262714268347,0.10524484327826755,0.5781794788669611,0.0,0.10544403695749079,0.4421176856815109,0.12738623009279895,0.24895030427412515,0.13786223001175182,0.12106652629025595,0.15551323094379382,0.004788948024639108,stop
0.0,0.9507824764723325,0.2602395282308163,1.0,0.5383503260400374,0.9480471272177012,0.7359725028353091,0.8531743984190351,0.907734793141424,0.79800239381093,0.5682035464752717,0.6052722158065813,0.7812855439444197,0.4605953644349576,0.9053716593821242,0.3598001024614974,1.0,0.27125540436223294,0.4418781112491609,0.500670398908903,0.6402300416392437,0.29551571843296537,0.7503746218903922,0.16746166663349324,0.8317573295408851,0.06278517784524308,0.28752625020310824,0.44974011266200725,0.43638362266343445,0.23547355987525612,0.5213234944139076,0.1040244409084818,0.5912616674408032,0.0,0.1024373400778951,0.44138427739605807,0.12467738613217876,0.2479947935055993,0.13555075572683212,0.11936669362376853,0.15392574403272052,0.0028518576883078653,stop
0.0,0.9496795060866858,0.26188685603012707,1.0,0.5399227612406999,0.9491322754377531,0.737476464830733,0.8513340002183902,0.9098739714318809,0.7966262477423598,0.5721294284706783,0.6068716982600325,0.7861594327777008,0.4634565397200338,0.9076810625324728,0.3623597564572589,1.0,0.27344977464389214,0.4465730148208322,0.5013665077271227,0.6449907939637989,0.2977523379676406,0.7541168279253275,0.1708668710832531,0.8347710022572703,0.06720958808342506,0.29157433877442734,0.45067368360278587,0.4397453694369871,0.23612563210787973,0.522056090944183,0.10433573604404955,0.590903321595391,0.0,0.10423575260276949,0.4435242908907434,0.12790490956921813,0.2523515228952016,0.1397815052800194,0.1254656794759639,0.16014229354991896,0.01095653658224337,stop
0.0,0.9508361148691153,0.2596799047987527,1.0,0.5363311637553968,0.9486094242559276,0.7341281134393033,0.8531380435398278,0.9057310370750001,0.7999606265861521,0.5740690762491207,0.6113446183736249,0.7862531245057132,0.4671755803631176,0.9073239874120163,0.3680725598633785,1.0,0.2806019896731881,0.4481634048455711,0.5064515005255636,0.6458853020616759,0.304921651668345,0.7525626333266245,0.17827234171812445,0.8318046626269038,0.07365431771713397,0.2921089018455657,0.45525653871852695,0.4377113020541197,0.24042907747915915,0.5151450263852821,0.1064556483931587,0.5803239591269366,0.0,0.10388190764788731,0.44745434964694253,0.12363490027569274,0.2565365882022114,0.13344548316379135,0.12865106333280033,0.1534328232931001,0.01321521893973988,stop
0.0,0.9456337871790685,0.25935473630522854,1.0,0.5390182311953373,0.9508522580302453,0.7395154595598744,0.8517721382831763,0.912319651422646,0.7943714794335878,0.5777096506668524,0.6063215231109336,0.787889731034616,0.46203297171738267,0.9078128098536675,0.3618509465441336,1.0,0.2745642457745011,0.4515584843667814,0.5015112052886923,0.6449162751420283,0.2979116349606041,0.7519682595299291,0.17286329624040858,0.8341762120133146,0.07014910033741482,0.29606304116845905,0.4506750974477723,0.4397773078016212,0.23759940510843783,0.5215347499913324,0.10522431214087805,0.5920136848765893,0.0,0.1093954049586405,0.44152298742837254,0.12990231648199835,0.2512261194749796,0.1406230807929104,0.1245333978416718,0.16135545200807422,0.009308003770435929,stop
0.0,0.9459980331308465,0.26109066100756756,1.0,0.5433615346556415,0.9506434389999687,0.7428999564797137,0.8519874237646997,0.9144589241218147,0.7947983130559704,0.574022682973124,0.603376756144554,0.7858813133355561,0.45740765880747564,0.9071329922629355,0.3567374828791242,1.0,0.2694929416421127,0.44825670502578224,0.4973082700920528,0.6452246047604278,0.2950194105638592,0.7538353080990468,0.16765067486046764,0.8343460018809494,0.06369803905822277,0.29419438156877625,0.44511549142091955,0.43907532191701815,0.23181063498770865,0.5211483399208721,0.10191996002526464,0.5890456981364811,0.0,0.10926789331930457,0.43634597011710075,0.13192786708882126,0.24470446293190976,0.142849296704218,0.11758920223251759,0.16178857667449326,0.002680703713405622,stop
0.0,0.9472488114791143,0.26513364543929546,1.0,0.544513576732479,0.9510929602683421,0.7406199168504078,0.8535090800054653,0.9142159043115831,0.7966582622361451,0.5706343155056988,0.6069055186637622,0.7797388459672222,0.46175355257266343,0.9033083047294345,0.360819842002296,1.0,0.2730910791648317,0.44331841549329376,0.5020157357414812,0.6382392495666706,0.29718024400480036,0.7487760424762896,0.17049852419063924,0.8342923373358784,0.06497874246318353,0.28830549692495905,0.4525982432574152,0.4310233818853158,0.23805779714991285,0.5139484728632084,0.10618649552651938,0.5849186680674394,0.0,0.1047986727749881,0.4471568651925152,0.12669913726064788,0.2537413245740759,0.13779430002865778,0.12512298411339673,0.15738675231368116,0.006942500444804056,stop
0.0,0.9459106602065125,0.26250580612260155,1.0,0.5426199332057592,0.9490506861427662,0.7370270319296532,0.8506512310199118,0.9065906319615339,0.794818208189534,0.5724295006063959,0.6047174021090503,0.7824144538909719,0.45889116485263115,0.9051160219898591,0.3598874191396349,1.0,0.2735290887843793,0.44259989729734145,0.5007038208049887,0.6367239547707482,0.2976001665607677,0.7459319372123242,0.17174040133274004,0.8290601452893699,0.06615042773236782,0.2870943210301345,0.44997286405175574,0.4264082728209331,0.23849895994734038,0.507066190594161,0.11118451746571191,0.5737126414968586,0.009189152476099735,0.10283128095024985,0.4408964447781866,0.12364231540692498,0.24659423219865925,0.13322070264836272,0.11858396687573514,0.1517212099180984,0.0,stop
0.0,0.9462547088085602,0.26640920558724773,1.0,0.543365695660464,0.9497510947301823,0.7379461651706183,0.8515754102835164,0.9091832876840124,0.7967495056599603,0.5677716475572362,0.6008811516831798,0.7817328929612757,0.4569918772536836,0.9047857727964962,0.3569984629555539,1.0,0.27080469536433843,0.4428710749699058,0.4974607614619446,0.6384654585895055,0.29771788299758306,0.748438519079834,0.17311462712301648,0.8325038850340877,0.07053645173295955,0.29201063914232195,0.4475314340372167,0.4368699350325737,0.23469201819277935,0.5178705430537064,0.10416873659463888,0.5856648993409967,0.0,0.11251418784170501,0.4408428860905789,0.13096216684656345,0.25278766161775545,0.13948285061256288,0.12658708753235273,0.15557178127278545,0.011084408775910898,stop
