lh0x,lh0y,lh1x,lh1y,lh2x,lh2y,lh3x,lh3y,lh4x,lh4y,lh5x,lh5y,lh6x,lh6y,lh7x,lh7y,lh8x,lh8y,lh9x,lh9y,lh10x,lh10y,lh11x,lh11y,lh12x,lh12y,lh13x,lh13y,lh14x,lh14y,lh15x,lh15y,lh16x,lh16y,lh17x,lh17y,lh18x,lh18y,lh19x,lh19y,lh20x,lh20y,rh0x,rh0y,rh1x,rh1y,rh2x,rh2y,rh3x,rh3y,rh4x,rh4y,rh5x,rh5y,rh6x,rh6y,rh7x,rh7y,rh8x,rh8y,rh9x,rh9y,rh10x,rh10y,rh11x,rh11y,rh12x,rh12y,rh13x,rh13y,rh14x,rh14y,rh15x,rh15y,rh16x,rh16y,rh17x,rh17y,rh18x,rh18y,rh19x,rh19y,rh20x,rh20y,p16x,p16y,p14x,p14y,p12x,p12y,p0x,p0y,p11x,p11y,p13x,p13y,p15x,p15y
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36224716901779175,0.5191377997398376,0.34069618582725525,0.7259464263916016,0.38160043954849243,0.46448972821235657,0.5071574449539185,0.274707168340683,0.6492782831192017,0.4652833938598633,0.714674711227417,0.774254322052002,0.6961865425109863,0.6179762482643127
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3578203022480011,0.5225386619567871,0.34004002809524536,0.7258720397949219,0.3822687864303589,0.4646909236907959,0.5080419182777405,0.27486029267311096,0.6497204303741455,0.46532222628593445,0.7163296341896057,0.7742583751678467,0.6959922909736633,0.612421452999115
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35303691029548645,0.5253477096557617,0.33836793899536133,0.7259147763252258,0.38262075185775757,0.4648521840572357,0.5087226629257202,0.27501240372657776,0.6497412323951721,0.46533629298210144,0.7176469564437866,0.7743409276008606,0.6958272457122803,0.6090512275695801
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3468775153160095,0.5285038352012634,0.3361198604106903,0.7260566353797913,0.3829094171524048,0.4649958908557892,0.5095133781433105,0.2751631438732147,0.6502310633659363,0.4653756618499756,0.719100832939148,0.7743575572967529,0.695799708366394,0.6056541800498962
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3433977961540222,0.5309226512908936,0.33420053124427795,0.7262227535247803,0.3832741975784302,0.4651878774166107,0.510201632976532,0.2753139138221741,0.6506736278533936,0.46539416909217834,0.7202829122543335,0.7745141386985779,0.6955891251564026,0.6068610548973083
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34011024236679077,0.533426821231842,0.3325399160385132,0.7263974547386169,0.38365209102630615,0.4653399884700775,0.5108926892280579,0.2754651606082916,0.6507997512817383,0.465423583984375,0.7213597893714905,0.7746257185935974,0.6953840851783752,0.6043184399604797
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33742496371269226,0.5358597636222839,0.33037230372428894,0.726544201374054,0.3838662803173065,0.46550968289375305,0.5113431811332703,0.27561163902282715,0.6509726047515869,0.4654317796230316,0.7223811745643616,0.7749028205871582,0.6955428123474121,0.5992905497550964
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3329766094684601,0.5381236672401428,0.3289097845554352,0.7265610098838806,0.38416141271591187,0.46560823917388916,0.5121130347251892,0.275747150182724,0.6511608958244324,0.46547600626945496,0.7232409715652466,0.7748794555664062,0.6954042911529541,0.6004490852355957
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33243227005004883,0.5404812693595886,0.32708731293678284,0.7271866202354431,0.3841996490955353,0.46568095684051514,0.5123685598373413,0.27586624026298523,0.6510878205299377,0.4655417203903198,0.7236047387123108,0.7750158905982971,0.6951267719268799,0.6027061939239502
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3326050043106079,0.542682409286499,0.3265170156955719,0.7283580303192139,0.3843170702457428,0.4658183753490448,0.5125181674957275,0.2760074734687805,0.6510857343673706,0.46558892726898193,0.7239137887954712,0.7750811576843262,0.6949424147605896,0.5996226668357849
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.341067910194397,0.54447340965271,0.3263448476791382,0.7300286889076233,0.3843689262866974,0.46596455574035645,0.5128180384635925,0.27610915899276733,0.6509007215499878,0.46564996242523193,0.7236029505729675,0.7752246260643005,0.6920356154441833,0.6008879542350769
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3557147681713104,0.5462157130241394,0.3260995149612427,0.730797529220581,0.384369432926178,0.46613290905952454,0.5130503177642822,0.2761404812335968,0.6505182981491089,0.4656921625137329,0.7234390377998352,0.7751306891441345,0.6777209639549255,0.5940821766853333
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3728548586368561,0.5468876361846924,0.3258898854255676,0.7320191860198975,0.3844190835952759,0.4663010537624359,0.5134280920028687,0.27627649903297424,0.6502563953399658,0.4657405614852905,0.7233121991157532,0.7749788165092468,0.6644808650016785,0.5928695797920227
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3865152597427368,0.5477532148361206,0.32581818103790283,0.7332525849342346,0.3844486474990845,0.466465562582016,0.5134206414222717,0.27632784843444824,0.6500424146652222,0.46580246090888977,0.7228519320487976,0.7750076651573181,0.6547749042510986,0.5914448499679565
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39843857288360596,0.5489919781684875,0.3257512152194977,0.7347791194915771,0.38449525833129883,0.46662425994873047,0.5135176777839661,0.27639394998550415,0.6498405933380127,0.465841144323349,0.7226757407188416,0.7749905586242676,0.6465765237808228,0.5891270637512207
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4094940721988678,0.5502339005470276,0.3256138563156128,0.7360777258872986,0.38452255725860596,0.4667092263698578,0.5135544538497925,0.2765064835548401,0.6496169567108154,0.4658999443054199,0.7225275635719299,0.7749928832054138,0.6351209878921509,0.5832108855247498
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41762587428092957,0.5512121319770813,0.32541555166244507,0.7372713685035706,0.384552001953125,0.4668395221233368,0.5135017037391663,0.27662017941474915,0.6495338082313538,0.46595922112464905,0.7222869396209717,0.7749355435371399,0.6287415623664856,0.5818522572517395
